Start date,PD_0_25,LD_0_25,RES_0_25,IMB_0_25,RIM_0_100
2025-11-23 14:00:00+01:00,3.919492683814724,12.5,16.91524501898979,12.5,44.11863623956746
2025-11-23 15:00:00+01:00,4.361799898378194,12.5,9.098093553176929,12.5,36.83225343123076
2025-11-23 16:00:00+01:00,2.683076943941945,12.5,17.068261818882345,12.5,42.78795415161268
2025-11-23 17:00:00+01:00,4.00705461087839,12.5,17.558490682389575,12.5,44.86695621544364
2025-11-23 18:00:00+01:00,4.503074751954668,12.5,18.187514624109877,12.5,46.09120432645548
2025-11-23 19:00:00+01:00,5.7717184041312475,12.5,17.958916217652984,12.5,47.38497830261048
2025-11-23 20:00:00+01:00,6.677412686827042,12.5,17.220915844483645,12.5,47.73381106867609
2025-11-23 21:00:00+01:00,9.82932226888072,12.5,17.288548916605407,12.5,51.58373563926227
2025-11-23 22:00:00+01:00,12.643283473333666,12.5,17.213018415614673,12.5,54.884958583615074
2025-11-23 23:00:00+01:00,15.041706819085821,12.5,4.4723663412614325,12.5,45.02241452416442
2025-11-24 00:00:00+01:00,16.562409719788032,12.5,4.682863627729808,12.5,47.05775529147545
2025-11-24 01:00:00+01:00,17.29894051214047,12.5,4.547246395106405,12.5,47.80597500967497
2025-11-24 02:00:00+01:00,19.419954364219944,12.5,4.530410541340063,12.5,50.33435577840399
2025-11-24 03:00:00+01:00,20.59847052192608,12.5,4.280062408600547,12.5,51.49822703491184
2025-11-24 04:00:00+01:00,20.986544529190752,12.5,4.56274614017802,12.5,52.24659957520692
2025-11-24 05:00:00+01:00,19.287934135381647,12.5,5.4624304187814925,12.5,51.107951381239474
2025-11-24 06:00:00+01:00,11.159588368774205,12.5,17.419824750150543,12.5,53.311330792679584
2025-11-24 07:00:00+01:00,8.87820509634051,12.5,2.9388815230148566,12.5,36.09272763862347
2025-11-24 08:00:00+01:00,8.172155344458954,12.5,5.575417068297149,12.5,37.88200348164789
2025-11-24 09:00:00+01:00,4.927069184686005,12.5,4.287180657388973,12.5,32.699663679012176
2025-11-24 10:00:00+01:00,5.882978467397382,12.5,3.501573100275421,12.5,33.06114726115228
2025-11-24 11:00:00+01:00,11.17143152150231,12.5,5.381093291684238,12.5,41.286811117487005
2025-11-24 12:00:00+01:00,15.461748729071598,12.5,6.266794782706222,12.5,47.32089325759214
2025-11-24 13:00:00+01:00,20.97441528154486,12.5,7.9586616463873145,12.5,55.627959984241144
2025-11-24 14:00:00+01:00,23.1302744804943,12.5,6.393808344912159,12.5,56.65013772150532
2025-11-24 15:00:00+01:00,23.189214372289495,12.5,11.136824771783399,12.5,61.463882018530796
2025-11-24 16:00:00+01:00,22.167980420497262,12.5,13.445040111094741,12.5,62.546616615691455
2025-11-24 17:00:00+01:00,23.680041301996873,12.5,7.2853726165831825,12.5,58.20142217897943
2025-11-24 18:00:00+01:00,22.906214525757136,12.5,14.726819570350747,12.5,64.71427700125932
2025-11-24 19:00:00+01:00,19.85546718385515,12.5,14.340788216085876,12.5,60.66734883671206
2025-11-24 20:00:00+01:00,15.682949228959247,12.5,13.85358466232125,12.5,55.173123737072345
2025-11-24 21:00:00+01:00,16.268427913722558,12.5,9.132495412784738,12.5,51.154608909251806
2025-11-24 22:00:00+01:00,15.593162434161261,12.5,8.421466976892747,12.5,49.63326189788626
2025-11-24 23:00:00+01:00,14.12580805482489,12.5,7.37510230776096,12.5,46.826071973550825
2025-11-25 00:00:00+01:00,14.433674781907882,12.5,7.784255766115143,12.5,47.6046655044046
2025-11-25 01:00:00+01:00,14.969751657611969,12.5,8.163105513811102,12.5,48.62680750294546
2025-11-25 02:00:00+01:00,15.08551328523629,12.5,3.577130774930443,12.5,44.179746717213995
2025-11-25 03:00:00+01:00,15.365229063190652,12.5,4.081848330285092,12.5,45.02012320611387
2025-11-25 04:00:00+01:00,15.931271858389136,12.5,4.825006514406832,12.5,46.442532744473795
2025-11-25 05:00:00+01:00,16.109416252799974,12.5,5.844145212878211,12.5,47.67544471623818
2025-11-25 06:00:00+01:00,8.105771925820973,12.5,8.219177719120736,12.5,40.4461040301059
2025-11-25 07:00:00+01:00,23.76818878161272,12.5,10.319152023902848,12.5,61.340978561838114
2025-11-25 08:00:00+01:00,23.237752635522625,12.5,13.679530128848619,12.5,64.06483329147576
2025-11-25 09:00:00+01:00,20.122975784616337,12.5,9.263140613051855,12.5,55.91071155459145
2025-11-25 10:00:00+01:00,19.920662770734015,12.5,11.861899952928773,12.5,58.266695277809596
2025-11-25 11:00:00+01:00,23.366281439114168,12.5,8.352004753103595,12.5,58.89154248004059
2025-11-25 12:00:00+01:00,23.435428220556254,12.5,10.691161814512801,12.5,61.31367567918031
2025-11-25 13:00:00+01:00,20.855610804065012,12.5,14.281703647571053,12.5,61.80843661244907
2025-11-25 14:00:00+01:00,17.586193823040322,12.5,10.640918812157551,12.5,54.244351399805936
2025-11-25 15:00:00+01:00,17.317043046007022,12.5,16.009331119350243,12.5,59.28978277455867
2025-11-25 16:00:00+01:00,12.635190911762113,12.5,5.211388529095149,12.5,42.87361762320968
2025-11-25 17:00:00+01:00,18.960769467516414,12.5,5.11668493145851,12.5,50.369608292478205
2025-11-25 18:00:00+01:00,14.19297337711288,12.5,4.810047813359275,12.5,44.34161586589473
2025-11-25 19:00:00+01:00,12.93379069085593,12.5,16.087765800424243,12.5,54.10831462945136
2025-11-25 20:00:00+01:00,8.360650938947206,12.5,10.882083271953645,12.5,43.41486439869029
2025-11-25 21:00:00+01:00,7.00649871569764,12.5,6.289328755243131,12.5,37.197127214080304
2025-11-25 22:00:00+01:00,6.715219021819204,12.5,20.035958559572737,12.5,50.59422138575579
2025-11-25 23:00:00+01:00,6.1712522311053615,12.5,20.846546573793436,12.5,50.75204925111987
2025-11-26 00:00:00+01:00,5.793691756455445,12.5,20.189291816571174,12.5,49.64172192431771
2025-11-26 01:00:00+01:00,5.896435981998484,12.5,20.908725693329544,12.5,50.48444887172772
2025-11-26 02:00:00+01:00,6.099164628999462,12.5,20.49470712289528,12.5,50.31370467769463
2025-11-26 03:00:00+01:00,6.330761477862078,12.5,5.903734220236048,12.5,36.00064799367054
2025-11-26 04:00:00+01:00,6.525490010055989,12.5,18.81503944842324,12.5,49.14562746049043
2025-11-26 05:00:00+01:00,6.799830854806492,12.5,17.970361189536277,12.5,48.630158215304064
2025-11-26 06:00:00+01:00,7.952073407026364,12.5,17.928137039854118,12.5,49.970625128285754
2025-11-26 07:00:00+01:00,9.871687978714403,12.5,22.941991314844422,12.5,57.28801688930171
2025-11-26 08:00:00+01:00,11.515194639111197,12.5,22.765815529150295,12.5,59.08404909608373
2025-11-26 09:00:00+01:00,9.598360126742204,12.5,18.284137519811313,12.5,52.30216967190196
2025-11-26 10:00:00+01:00,10.53315773651207,12.5,22.510185907509033,12.5,57.64997519132352
2025-11-26 11:00:00+01:00,9.146841031867382,12.5,11.503412260335818,12.5,44.97962149857668
2025-11-26 12:00:00+01:00,9.383655096536128,12.5,9.660324232327918,12.5,43.42071034817127
2025-11-26 13:00:00+01:00,10.328571392325369,12.5,11.905282801748712,12.5,46.79956847253915
2025-11-26 14:00:00+01:00,12.430671824958383,12.5,7.871807163996916,12.5,45.28861335394697
2025-11-26 15:00:00+01:00,15.219166199432967,12.5,19.368067743409,12.5,60.13106718272856
2025-11-26 16:00:00+01:00,20.6464508547496,12.5,21.190735257880856,12.5,68.46647628358038
2025-11-26 17:00:00+01:00,21.817452139972055,12.5,11.306059699464335,12.5,59.9870022674308
2025-11-26 18:00:00+01:00,13.979694194902223,12.5,20.95367392083219,12.5,60.22930695471486
2025-11-26 19:00:00+01:00,8.374992536865882,12.5,18.67188007082908,12.5,51.22187111506814
2025-11-26 20:00:00+01:00,7.484023511922724,12.5,13.79517425486041,12.5,45.27600246916768
2025-11-26 21:00:00+01:00,7.440174307405767,12.5,8.45137280271834,12.5,39.87958197160526
2025-11-26 22:00:00+01:00,7.05677780562893,12.5,4.9429726390215105,12.5,35.911106005776226
2025-11-26 23:00:00+01:00,6.1223717435066956,12.5,4.601474361696428,12.5,34.44832045390446
2025-11-27 00:00:00+01:00,6.215585807673797,12.5,22.483876837522814,12.5,52.44257980673137
2025-11-27 01:00:00+01:00,6.079980825586162,12.5,16.533305534506933,12.5,46.32928252521033
2025-11-27 02:00:00+01:00,6.0711374408720555,12.5,22.171475506511655,12.5,51.95684043555812
2025-11-27 03:00:00+01:00,6.4160569467044795,12.5,20.136361510953073,12.5,50.335629846998444
2025-11-27 04:00:00+01:00,8.015436845455296,12.5,19.823591164969713,12.5,51.94211537951607
2025-11-27 05:00:00+01:00,8.24205760056386,12.5,20.8246885353875,12.5,53.215157656064136
2025-11-27 06:00:00+01:00,15.929748639595568,12.5,13.816835582349796,12.5,55.43253394986448
2025-11-27 07:00:00+01:00,14.59627660557397,12.5,11.673954664270118,12.5,51.68948659095888
2025-11-27 08:00:00+01:00,12.404236805279387,12.5,8.512754935610142,12.5,45.89783910194541
2025-11-27 09:00:00+01:00,9.410822533858134,12.5,5.408647300337287,12.5,39.20163434096705
2025-11-27 10:00:00+01:00,6.58772627856366,12.5,15.026627442609058,12.5,45.43189897688545
2025-11-27 11:00:00+01:00,6.76139681542457,12.5,16.854938679204622,12.5,47.46861485771411
2025-11-27 12:00:00+01:00,6.865684340843398,12.5,16.618147174156867,12.5,47.35696838316895
2025-11-27 13:00:00+01:00,5.609984320841281,12.5,14.985348416904973,12.5,44.217329601914514
2025-11-27 14:00:00+01:00,4.6421048443512465,12.5,4.409833083067091,12.5,32.480358896288585
2025-11-27 15:00:00+01:00,4.697727034576092,12.5,6.2209159321419145,12.5,34.358188373633226
2025-11-27 16:00:00+01:00,3.238697345603117,12.5,11.804578219427665,12.5,38.191015034151405
2025-11-27 17:00:00+01:00,5.25731677378078,12.5,11.896384858929496,12.5,40.70516498746643
2025-11-27 18:00:00+01:00,10.301875602658889,12.5,11.402261023106563,12.5,46.26451174629723
2025-11-27 19:00:00+01:00,6.980116915970794,12.5,11.62547935104626,12.5,42.50161965021121
2025-11-27 20:00:00+01:00,11.576945399003051,12.5,13.234414130721447,12.5,49.62674860952511
2025-11-27 21:00:00+01:00,15.29246668843602,12.5,15.866055743072183,12.5,56.717015769195406
2025-11-27 22:00:00+01:00,20.004052613607836,12.5,17.210433129265574,12.5,63.71529626559498
2025-11-27 23:00:00+01:00,16.72370817517598,12.5,18.431220883651328,12.5,60.999670693862505
2025-11-28 00:00:00+01:00,13.0873899571504,12.5,7.716449581800652,12.5,45.92131753038113
2025-11-28 01:00:00+01:00,11.002720450648214,12.5,2.472728124761571,12.5,38.175992665539425
2025-11-28 02:00:00+01:00,11.188996584819538,12.5,3.030272715065997,12.5,38.95706861684944
2025-11-28 03:00:00+01:00,9.383799424364586,12.5,10.835417552863346,12.5,44.59597686210085
2025-11-28 04:00:00+01:00,14.385456308586363,12.5,16.10387416307637,12.5,55.86642173338001
2025-11-28 05:00:00+01:00,12.47577368954899,12.5,14.893736894420936,12.5,52.36466532187973
2025-11-28 06:00:00+01:00,18.478748049696705,12.5,21.061257452910734,12.5,65.73575511254678
2025-11-28 07:00:00+01:00,7.806561263276005,12.5,12.047617419726961,12.5,43.91549093565817
2025-11-28 08:00:00+01:00,10.54252207467356,12.5,6.427325087564091,12.5,41.57835157717236
2025-11-28 09:00:00+01:00,16.68176989947995,12.5,4.063444959612945,12.5,46.58156883898888
2025-11-28 10:00:00+01:00,16.810897354203046,12.5,12.538889977794787,12.5,55.21196680283844
2025-11-28 11:00:00+01:00,21.675469579991706,12.5,13.153160026241691,12.5,61.663723522231734
2025-11-28 12:00:00+01:00,18.79403357491249,12.5,13.279844811443429,12.5,58.33268510133841
2025-11-28 13:00:00+01:00,18.041361621065064,12.5,13.234949126006185,12.5,57.38458307128426
2025-11-28 14:00:00+01:00,10.386029035395246,12.5,4.091882206335612,12.5,39.055117048809905
2025-11-28 15:00:00+01:00,15.997048939078743,12.5,6.735760387880625,12.5,48.432219114775116
2025-11-28 16:00:00+01:00,13.998233357164489,12.5,11.423548339983308,12.5,50.721428368580696
2025-11-28 17:00:00+01:00,11.467819182899031,12.5,11.723605661571776,12.5,47.98498868105061
